Year,Month,Monthly,Annual,Five,Ten,Twenty
1933,7,-0.411,-1.134,-0.292,-0.084,0.085
1933,8,0.825,-1.009,-0.445,-0.079,0.089
1933,9,0.302,-1.125,-0.419,-0.058,0.089
1933,10,-1.433,-1.045,-0.465,-0.037,0.091
1933,11,-3.2,-1.03,-0.468,-0.057,0.091
1933,12,-6.707,-1.032,-0.481,-0.073,0.095
1934,1,-0.13,-1.02,-0.483,-0.056,0.12
1934,2,-0.33,-1.193,-0.487,-0.087,0.115
1934,3,-1.484,-1.3,-0.513,-0.109,0.094
1934,4,0.593,-1.155,-0.575,-0.093,0.107
1934,5,0.185,-0.806,-0.622,-0.075,0.109
1934,6,-0.591,-0.299,-0.683,-0.071,0.113
1934,7,-0.272,-0.632,-0.728,-0.061,0.113
1934,8,-1.244,-0.404,-0.688,-0.056,0.116
1934,9,-0.983,-0.447,-0.637,-0.059,0.12
1934,10,0.308,-0.586,-0.625,-0.087,0.121
1934,11,0.98,-0.645,-0.626,-0.074,0.126
1934,12,-0.623,-0.597,-0.615,-0.02,0.145
1935,1,-4.122,-0.508,-0.602,0.025,0.168
1935,2,2.41,-0.423,-0.624,0.041,0.185
1935,3,-2.003,-0.335,-0.629,0.047,0.201
1935,4,-1.076,-0.446,-0.607,0.058,0.186
1935,5,-0.523,-0.791,-0.561,0.063,0.181
1935,6,-0.021,-0.683,-0.564,0.047,0.177
1935,7,0.803,-0.508,-0.534,0.044,0.176
1935,8,-0.23,-1.163,-0.533,0.038,0.176
1935,9,0.073,-0.867,-0.502,0.055,0.173
1935,10,-1.015,-0.936,-0.51,0.066,0.184
1935,11,-3.164,-0.924,-0.492,0.041,0.175
1935,12,0.672,-0.924,-0.471,0.014,0.156
1936,1,-2.025,-0.926,-0.447,-0.003,0.145
1936,2,-5.445,-0.893,-0.46,-0.008,0.133
1936,3,1.549,-0.937,-0.422,0.002,0.147
1936,4,-1.905,-1.026,-0.361,0.001,0.153
1936,5,-0.383,-0.856,-0.303,0.005,0.154
1936,6,-0.017,-1.046,-0.155,0.004,0.154
1936,7,0.779,-0.994,-0.119,0.006,0.153
1936,8,0.166,-0.549,-0.189,-0.002,0.156
1936,9,-0.458,-0.537,-0.214,-0.021,0.163
1936,10,-2.084,-0.268,-0.207,-0.039,0.159
1936,11,-1.116,-0.134,-0.199,-0.059,0.158
1936,12,-1.617,-0.042,-0.196,-0.071,0.154
1937,1,-1.4,-0.065,-0.186,-0.051,0.154
1937,2,-0.106,-0.084,-0.156,-0.024,0.162
1937,3,1.7,0.01,-0.146,0.018,0.167
1937,4,1.319,0.239,-0.185,0.018,0.161
1937,5,1.225,0.34,-0.181,0.014,0.16
1937,6,1.093,0.369,-0.093,0.012,0.158
1937,7,0.499,0.599,0.046,0.013,0.159
1937,8,-0.057,0.458,0.033,0.002,0.157
1937,9,0.667,0.467,0.097,-0.006,0.154
1937,10,0.665,0.287,0.136,0.016,0.161
1937,11,0.093,0.271,0.156,0.026,0.181
1937,12,-1.273,0.24,0.139,0.017,0.204
1938,1,1.364,0.284,0.13,0.013,0.205
1938,2,-1.799,0.293,0.137,0.037,0.186
1938,3,1.809,0.45,0.177,0.016,0.173
1938,4,-0.84,0.582,0.209,0.021,0.173
1938,5,1.037,0.597,0.232,0.014,0.174
1938,6,0.719,0.886,0.23,0.014,0.176
1938,7,1.027,0.942,0.286,0.02,0.178
1938,8,0.052,0.711,0.429,0.014,0.183
1938,9,2.553,0.311,0.423,0.017,0.189
1938,10,2.243,0.469,0.466,0.047,0.197
1938,11,0.271,0.438,0.477,0.099,0.194
1938,12,2.195,0.343,0.489,0.172,0.172
1939,1,2.044,0.286,0.494,0.218,0.174
1939,2,-4.576,0.329,0.483,0.22,0.16
1939,3,-2.987,0.082,0.472,0.225,0.167
1939,4,1.056,-0.273,0.498,0.238,0.176
1939,5,0.656,-0.194,0.503,0.243,0.179
1939,6,-0.42,0.012,0.541,0.249,0.181
1939,7,0.348,0.191,0.627,0.251,0.184
1939,8,0.561,0.71,0.639,0.264,0.187
1939,9,-0.402,1.111,0.673,0.281,0.19
1939,10,-2.021,1.127,0.66,0.288,0.184
1939,11,1.219,1.127,0.655,0.289,0.194
1939,12,4.663,1.076,0.638,0.312,0.199
1940,1,4.196,1.072,0.628,0.365,0.184
1940,2,1.646,1.041,0.628,0.358,0.175
1940,3,1.827,1.278,0.618,0.404,0.171
1940,4,1.251,1.521,0.639,0.393,0.163
1940,5,0.656,1.273,0.613,0.386,0.163
1940,6,-1.031,0.929,0.599,0.379,0.158
1940,7,0.296,0.69,0.56,0.37,0.153
1940,8,0.193,0.816,0.608,0.375,0.145
1940,9,2.448,0.761,0.533,0.368,0.146
1940,10,0.892,0.715,0.552,0.381,0.143
1940,11,-1.756,0.685,0.52,0.388,0.13
1940,12,0.525,0.826,0.5,0.375,0.121
1941,1,1.328,0.895,0.487,0.394,0.104
1941,2,3.158,0.836,0.489,0.42,0.085
1941,3,1.174,0.539,0.456,0.44,0.083
1941,4,0.698,0.42,0.456,0.46,0.083
1941,5,0.294,0.498,0.501,0.464,0.088
1941,6,0.659,0.51,0.498,0.46,0.083
1941,7,1.129,0.713,0.554,0.45,0.079
1941,8,-0.519,0.501,0.629,0.45,0.078
1941,9,-1.115,0.716,0.665,0.458,0.075
1941,10,-0.533,0.703,0.683,0.473,0.062
1941,11,-0.823,0.753,0.684,0.473,0.051
1941,12,0.675,0.707,0.695,0.474,0.031
1942,1,3.757,0.602,0.688,0.493,0.018
1942,2,0.614,0.642,0.684,0.505,0.032
1942,3,3.751,0.741,0.707,0.514,0.042
1942,4,0.549,0.947,0.761,0.485,0.051
1942,5,0.887,0.889,0.76,0.463,0.053
1942,6,0.114,0.658,0.716,0.447,0.053
1942,7,-0.132,0.265,0.684,0.445,0.055
1942,8,-0.045,0.304,0.682,0.44,0.049
1942,9,0.072,-0.233,0.711,0.433,0.045
1942,10,1.946,-0.256,0.649,0.449,0.047
1942,11,-1.521,-0.4,0.617,0.465,0.067
1942,12,-2.102,-0.453,0.618,0.496,0.091
1943,1,-0.948,-0.421,0.609,0.505,0.091
1943,2,1.076,-0.404,0.612,0.496,0.112
1943,3,-2.695,-0.358,0.559,0.459,0.119
1943,4,0.28,-0.338,0.553,0.443,0.131
1943,5,-0.845,0.04,0.544,0.441,0.132
1943,6,-0.524,0.382,0.52,0.441,0.133
1943,7,0.249,0.912,0.503,0.44,0.134
1943,8,0.165,0.814,0.41,0.445,0.134
1943,9,0.622,0.971,0.457,0.436,0.134
1943,10,2.19,1.124,0.453,0.43,0.144
1943,11,3.006,1.256,0.451,0.445,0.168
1943,12,2.01,1.318,0.431,0.417,0.199
1944,1,5.414,1.291,0.405,0.404,0.183
1944,2,-0.104,1.303,0.418,0.406,0.197
1944,3,-0.812,1.337,0.443,0.442,0.206
1944,4,2.119,1.253,0.447,0.444,0.188
1944,5,0.738,1.099,0.444,0.432,0.186
1944,6,0.216,1.102,0.406,0.433,0.189
1944,7,-0.077,0.839,0.359,0.428,0.192
1944,8,0.319,0.976,0.371,0.43,0.201
1944,9,1.03,1.343,0.354,0.439,0.207
1944,10,1.179,0.96,0.31,0.455,0.209
1944,11,1.155,0.79,0.271,0.462,0.214
1944,12,2.045,0.694,0.255,0.419,0.225
1945,1,2.261,0.68,0.262,0.342,0.253
