Year,Month,Monthly,Annual,Five-Year,Ten-Year,Twenty-Year
1927,7,27.905,27.463,27.462,27.512,27.353
1927,8,27.172,27.502,27.507,27.5,27.356
1927,9,27.762,27.569,27.49,27.499,27.357
1927,10,27.654,27.73,27.474,27.5,27.359
1927,11,27.61,27.67,27.481,27.495,27.366
1927,12,27.754,27.61,27.49,27.478,27.369
1928,1,27.443,27.565,27.491,27.473,27.374
1928,2,27.044,27.509,27.493,27.473,27.377
1928,3,27.289,27.444,27.483,27.468,27.376
1928,4,28.795,27.415,27.478,27.469,27.378
1928,5,27.341,27.379,27.493,27.475,27.377
1928,6,27.553,27.261,27.474,27.471,27.376
1928,7,27.364,27.279,27.47,27.467,27.376
1928,8,26.496,27.333,27.424,27.465,27.376
1928,9,26.992,27.422,27.408,27.453,27.381
1928,10,27.298,27.406,27.433,27.45,27.38
1928,11,27.181,27.44,27.436,27.459,27.38
1928,12,26.343,27.43,27.432,27.463,27.38
1929,1,27.658,27.466,27.43,27.445,27.38
1929,2,27.69,27.515,27.43,27.452,27.38
1929,3,28.359,27.515,27.435,27.424,27.38
1929,4,28.593,27.555,27.433,27.418,27.371
1929,5,27.752,27.606,27.442,27.416,27.367
1929,6,27.431,27.636,27.435,27.413,27.367
1929,7,27.801,27.457,27.46,27.399,27.366
1929,8,27.083,27.421,27.469,27.393,27.363
1929,9,26.994,27.33,27.492,27.388,27.363
1929,10,27.776,27.273,27.503,27.381,27.362
1929,11,27.786,27.28,27.49,27.375,27.365
1929,12,26.707,27.315,27.474,27.382,27.368
1930,1,25.51,27.268,27.464,27.393,27.371
1930,2,27.263,27.302,27.454,27.414,27.383
1930,3,27.266,27.328,27.442,27.41,27.377
1930,4,27.906,27.312,27.44,27.388,27.377
1930,5,27.842,27.322,27.438,27.383,27.376
1930,6,27.849,27.331,27.412,27.391,27.373
1930,7,27.239,27.528,27.4,27.395,27.373
1930,8,27.492,27.431,27.398,27.395,27.372
1930,9,27.294,27.44,27.396,27.392,27.37
1930,10,27.594,27.451,27.369,27.386,27.366
1930,11,27.906,27.407,27.376,27.395,27.369
1930,12,26.805,27.382,27.37,27.396,27.38
1931,1,27.88,27.466,27.369,27.383,27.385
1931,2,26.093,27.505,27.385,27.375,27.392
1931,3,27.378,27.578,27.377,27.363,27.396
1931,4,28.032,27.557,27.371,27.368,27.393
1931,5,27.324,27.554,27.371,27.378,27.398
1931,6,27.549,27.556,27.391,27.369,27.402
1931,7,28.242,27.574,27.361,27.36,27.401
1931,8,27.956,27.659,27.367,27.358,27.404
1931,9,28.18,27.698,27.323,27.352,27.401
1931,10,27.336,27.657,27.306,27.344,27.403
1931,11,27.868,27.655,27.301,27.342,27.41
1931,12,26.835,27.63,27.308,27.342,27.412
1932,1,28.1,27.556,27.301,27.336,27.41
1932,2,27.111,27.441,27.305,27.339,27.413
1932,3,27.847,27.342,27.306,27.336,27.418
1932,4,27.54,27.361,27.288,27.336,27.416
1932,5,27.293,27.332,27.28,27.335,27.42
1932,6,27.255,27.277,27.302,27.328,27.415
1932,7,27.35,27.162,27.324,27.323,27.412
1932,8,26.58,27.145,27.321,27.321,27.41
1932,9,26.99,27.09,27.33,27.316,27.411
1932,10,27.566,27.06,27.302,27.314,27.412
1932,11,27.511,27.096,27.284,27.32,27.414
1932,12,26.176,27.091,27.291,27.313,27.411
1933,1,26.72,27.088,27.299,27.316,27.411
1933,2,26.91,27.162,27.298,27.321,27.412
1933,3,27.192,27.12,27.301,27.315,27.408
1933,4,27.173,27.07,27.295,27.298,27.411
1933,5,27.73,27.04,27.298,27.295,27.412
1933,6,27.199,27.156,27.317,27.29,27.407
1933,7,27.312,27.085,27.297,27.294,27.405
1933,8,27.468,27.181,27.326,27.3,27.406
1933,9,26.478,27.057,27.318,27.308,27.404
1933,10,26.977,27.088,27.304,27.304,27.401
1933,11,27.14,27.065,27.319,27.307,27.407
1933,12,27.576,27.12,27.306,27.313,27.415
1934,1,25.859,27.127,27.291,27.314,27.419
1934,2,28.07,27.117,27.285,27.311,27.421
1934,3,25.701,27.164,27.268,27.299,27.42
1934,4,27.545,27.14,27.256,27.275,27.417
1934,5,27.45,27.152,27.242,27.268,27.416
1934,6,27.864,27.191,27.249,27.266,27.414
1934,7,27.39,27.27,27.213,27.259,27.408
1934,8,27.349,27.19,27.208,27.255,27.406
1934,9,27.042,27.366,27.18,27.258,27.405
1934,10,26.695,27.256,27.169,27.251,27.405
1934,11,27.28,27.196,27.18,27.253,27.408
