Year,Month,Monthly,Annual,Five-Year,Ten-Year,Twenty-Year
1922,7,20.987,20.431,20.264,20.263,20.336
1922,8,20.826,20.393,20.245,20.27,20.335
1922,9,19.829,20.464,20.244,20.276,20.337
1922,10,20.208,20.422,20.264,20.288,20.339
1922,11,20.358,20.426,20.261,20.295,20.343
1922,12,20.995,20.333,20.248,20.313,20.343
1923,1,20.509,20.288,20.231,20.325,20.343
1923,2,19.111,20.252,20.233,20.323,20.347
1923,3,20.587,20.291,20.245,20.325,20.353
1923,4,19.788,20.298,20.248,20.337,20.355
1923,5,20.176,20.199,20.247,20.335,20.353
1923,6,20.616,20.086,20.261,20.342,20.35
1923,7,20.449,20.1,20.292,20.339,20.353
1923,8,20.403,20.133,20.351,20.334,20.351
1923,9,20.291,20.197,20.385,20.34,20.348
1923,10,20.295,20.271,20.361,20.345,20.346
1923,11,19.171,20.338,20.372,20.345,20.343
1923,12,19.637,20.41,20.389,20.338,20.345
1924,1,20.673,20.493,20.404,20.335,20.337
1924,2,19.51,20.516,20.426,20.341,20.343
1924,3,21.36,20.528,20.428,20.351,20.341
1924,4,20.667,20.545,20.432,20.354,20.344
1924,5,20.985,20.653,20.46,20.359,20.341
1924,6,21.484,20.709,20.454,20.367,20.347
1924,7,21.436,20.575,20.437,20.374,20.35
1924,8,20.685,20.444,20.436,20.374,20.354
1924,9,20.438,20.382,20.421,20.375,20.352
1924,10,20.491,20.453,20.411,20.382,20.347
1924,11,20.463,20.403,20.42,20.39,20.345
1924,12,20.312,20.308,20.412,20.395,20.347
1925,1,19.063,20.163,20.41,20.391,20.345
1925,2,17.937,20.11,20.399,20.401,20.345
1925,3,20.62,20.14,20.411,20.398,20.344
1925,4,21.517,20.193,20.417,20.404,20.344
1925,5,20.39,20.171,20.417,20.403,20.337
1925,6,20.343,20.159,20.428,20.401,20.335
1925,7,19.697,20.339,20.432,20.4,20.334
1925,8,20.051,20.701,20.436,20.403,20.33
1925,9,20.793,20.77,20.43,20.405,20.325
1925,10,21.125,20.57,20.453,20.401,20.328
1925,11,20.196,20.556,20.451,20.404,20.333
1925,12,20.176,20.611,20.454,20.412,20.341
1926,1,21.215,20.741,20.453,20.428,20.339
1926,2,22.287,20.81,20.439,20.441,20.348
1926,3,21.452,20.814,20.442,20.448,20.343
1926,4,19.117,20.741,20.457,20.455,20.349
1926,5,20.225,20.844,20.483,20.461,20.35
1926,6,21.004,20.872,20.481,20.466,20.349
1926,7,21.248,20.742,20.482,20.47,20.35
1926,8,20.887,20.508,20.509,20.482,20.351
1926,9,20.839,20.291,20.498,20.484,20.349
1926,10,20.244,20.342,20.505,20.486,20.352
1926,11,21.435,20.378,20.506,20.502,20.353
1926,12,20.508,20.396,20.499,20.498,20.356
1927,1,19.664,20.368,20.493,20.501,20.352
1927,2,19.48,20.308,20.486,20.501,20.352
1927,3,18.847,20.28,20.485,20.509,20.353
1927,4,19.722,20.307,20.493,20.506,20.351
1927,5,20.66,20.22,20.501,20.507,20.353
1927,6,21.218,20.314,20.509,20.494,20.355
1927,7,20.913,20.405,20.518,20.49,20.354
1927,8,20.164,20.395,20.558,20.48,20.355
1927,9,20.5,20.511,20.553,20.482,20.354
1927,10,20.568,20.628,20.544,20.485,20.361
1927,11,20.395,20.577,20.546,20.487,20.369
1927,12,21.641,20.546,20.554,20.479,20.37
1928,1,20.755,20.5,20.568,20.476,20.376
1928,2,19.356,20.45,20.573,20.484,20.378
1928,3,20.246,20.446,20.565,20.478,20.375
1928,4,21.12,20.501,20.554,20.487,20.378
1928,5,20.047,20.526,20.562,20.49,20.376
1928,6,20.852,20.35,20.562,20.486,20.379
1928,7,20.363,20.352,20.564,20.488,20.377
1928,8,19.563,20.495,20.53,20.485,20.375
1928,9,20.441,20.533,20.511,20.478,20.379
1928,10,21.233,20.533,20.548,20.479,20.379
1928,11,20.694,20.615,20.55,20.483,20.377
1928,12,19.525,20.631,20.544,20.493,20.376
1929,1,20.78,20.694,20.537,20.478,20.376
1929,2,21.074,20.752,20.539,20.487,20.377
1929,3,20.708,20.746,20.54,20.467,20.379
1929,4,21.119,20.726,20.54,20.472,20.376
1929,5,21.031,20.745,20.544,20.463,20.375
1929,6,21.042,20.852,20.542,20.466,20.377
1929,7,21.113,20.753,20.564,20.461,20.375
1929,8,20.258,20.691,20.566,20.461,20.373
1929,9,20.378,20.656,20.596,20.455,20.372
1929,10,20.994,20.648,20.6,20.452,20.375
1929,11,20.921,20.603,20.594,20.458,20.379
1929,12,20.803,20.585,20.577,20.467,20.385
1930,1,19.596,20.535,20.57,20.471,20.39
1930,2,20.326,20.544,20.561,20.488,20.401
1930,3,20.293,20.541,20.554,20.486,20.397
1930,4,21.016,20.495,20.554,20.474,20.401
1930,5,20.496,20.475,20.557,20.466,20.403
1930,6,20.827,20.425,20.53,20.471,20.404
1930,7,20.513,20.566,20.521,20.478,20.403
1930,8,20.371,20.562,20.531,20.479,20.402
1930,9,20.338,20.561,20.525,20.474,20.401
1930,10,20.446,20.59,20.522,20.472,20.404
1930,11,20.671,20.578,20.529,20.484,20.409
1930,12,20.211,20.563,20.518,20.497,20.418
1931,1,21.291,20.587,20.523,20.487,20.426
1931,2,20.274,20.64,20.53,20.473,20.437
1931,3,20.279,20.685,20.515,20.457,20.444
1931,4,21.365,20.672,20.501,20.47,20.447
1931,5,20.348,20.753,20.484,20.474,20.454
1931,6,20.645,20.77,20.505,20.47,20.461
1931,7,20.801,20.743,20.474,20.463,20.463
1931,8,21.017,20.686,20.465,20.459,20.467
1931,9,20.875,20.719,20.437,20.452,20.463
1931,10,20.293,20.602,20.439,20.453,20.469
1931,11,21.634,20.599,20.419,20.44,20.474
1931,12,20.422,20.559,20.433,20.443,20.475
1932,1,20.967,20.536,20.429,20.441,20.474
1932,2,19.591,20.416,20.437,20.445,20.478
1932,3,20.671,20.351,20.426,20.448,20.484
1932,4,19.963,20.376,20.411,20.454,20.49
1932,5,20.305,20.286,20.414,20.455,20.494
1932,6,20.169,20.254,20.425,20.451,20.489
1932,7,20.528,20.189,20.425,20.445,20.488
1932,8,19.574,20.222,20.419,20.44,20.486
1932,9,20.099,20.153,20.419,20.432,20.487
1932,10,20.592,20.237,20.403,20.435,20.491
1932,11,20.552,20.248,20.386,20.444,20.501
1932,12,20.039,20.25,20.388,20.427,20.501
1933,1,20.187,20.264,20.388,20.427,20.502
1933,2,19.986,20.299,20.386,20.433,20.508
1933,3,19.845,20.249,20.383,20.425,20.505
1933,4,20.967,20.232,20.391,20.419,20.51
1933,5,20.441,20.161,20.406,20.417,20.51
1933,6,20.188,20.221,20.431,20.417,20.508
1933,7,20.698,20.117,20.411,20.414,20.509
1933,8,19.994,20.163,20.416,20.417,20.51
1933,9,19.503,20.095,20.403,20.418,20.505
1933,10,20.385,20.117,20.391,20.412,20.505
1933,11,19.699,20.069,20.398,20.409,20.512
1933,12,20.761,20.208,20.395,20.415,20.523
1934,1,18.939,20.225,20.389,20.416,20.528
1934,2,20.539,20.283,20.38,20.412,20.53
1934,3,19.025,20.301,20.364,20.408,20.528
1934,4,21.226,20.279,20.366,20.398,20.528
1934,5,19.866,20.396,20.336,20.39,20.525
1934,6,21.858,20.452,20.343,20.386,20.522
1934,7,20.905,20.506,20.318,20.377,20.521
1934,8,20.686,20.46,20.325,20.371,20.523
1934,9,19.726,20.568,20.3,20.368,20.521
1934,10,20.117,20.471,20.307,20.368,20.522
1934,11,21.098,20.437,20.316,20.369,20.526
1934,12,21.435,20.358,20.325,20.375,20.531
1935,1,19.594,20.328,20.319,20.389,20.536
1935,2,19.981,20.29,20.319,20.401,20.546
1935,3,20.322,20.329,20.309,20.396,20.541
1935,4,20.07,20.395,20.315,20.398,20.538
1935,5,19.456,20.435,20.33,20.402,20.537
1935,6,20.911,20.458,20.325,20.406,20.538
1935,7,20.545,20.498,20.333,20.406,20.542
1935,8,20.228,20.55,20.334,20.402,20.544
1935,9,20.189,20.477,20.325,20.397,20.543
1935,10,20.911,20.53,20.315,20.406,20.538
1935,11,21.581,20.638,20.306,20.413,20.541
1935,12,21.709,20.6,20.317,20.425,20.543
1936,1,20.073,20.593,20.306,20.424,20.539
1936,2,20.602,20.612,20.303,20.434,20.53
1936,3,19.454,20.588,20.32,20.44,20.522
1936,4,20.702,20.547,20.324,20.439,20.534
1936,5,20.754,20.403,20.333,20.447,20.537
1936,6,20.452,20.329,20.326,20.455,20.538
1936,7,20.457,20.279,20.358,20.455,20.535
1936,8,20.458,20.23,20.359,20.451,20.535
1936,9,19.909,20.207,20.378,20.442,20.534
1936,10,20.417,20.181,20.356,20.452,20.538
1936,11,19.854,20.189,20.361,20.446,20.532
1936,12,20.817,20.209,20.34,20.452,20.53
1937,1,19.475,20.185,20.325,20.446,20.537
1937,2,20.015,20.112,20.306,20.455,20.541
1937,3,19.179,20.079,20.31,20.459,20.546
1937,4,20.388,20.123,20.325,20.473,20.551
1937,5,20.844,20.256,20.323,20.48,20.55
1937,6,20.689,20.163,20.325,20.484,20.549
1937,7,20.175,20.263,20.353,20.486,20.547
1937,8,19.587,20.266,20.383,20.493,20.547
1937,9,19.513,20.278,20.372,20.492,20.544
1937,10,20.942,20.278,20.392,20.497,20.544
1937,11,21.443,20.196,20.418,20.515,20.551
1937,12,19.709,20.211,20.425,20.522,20.547
1938,1,20.675,20.198,20.424,20.527,20.541
1938,2,20.048,20.219,20.418,20.532,20.55
1938,3,19.328,20.304,20.411,20.532,20.552
1938,4,20.383,20.274,20.422,20.532,20.553
1938,5,19.865,20.176,20.421,20.531,20.555
1938,6,20.86,20.227,20.42,20.531,20.554
1938,7,20.025,20.243,20.437,20.529,20.554
1938,8,19.842,20.291,20.451,20.535,20.556
1938,9,20.53,20.36,20.477,20.532,20.555
1938,10,20.579,20.322,20.487,20.531,20.552
1938,11,20.268,20.344,20.496,20.54,20.551
1938,12,20.323,20.323,20.515,20.553,20.562
1939,1,20.866,20.32,20.521,20.577,20.558
1939,2,20.62,20.295,20.523,20.573,20.551
1939,3,20.157,20.251,20.521,20.588,20.55
1939,4,19.927,20.284,20.537,20.583,20.547
1939,5,20.132,20.347,20.557,20.588,20.547
1939,6,20.604,20.447,20.56,20.578,20.544
1939,7,19.988,20.48,20.575,20.581,20.54
1939,8,19.547,20.58,20.585,20.585,20.542
1939,9,20,20.538,20.617,20.588,20.543
1939,10,20.974,20.649,20.639,20.591,20.535
1939,11,21.03,20.724,20.644,20.594,20.531
1939,12,21.526,20.781,20.643,20.595,20.535
1940,1,21.258,20.826,20.653,20.601,20.534
1940,2,21.823,20.853,20.666,20.603,20.522
1940,3,19.643,20.834,20.674,20.595,20.518
1940,4,21.27,20.881,20.679,20.601,20.509
1940,5,21.032,20.922,20.7,20.607,20.506
1940,6,21.286,20.931,20.719,20.606,20.504
1940,7,20.523,20.921,20.721,20.606,20.504
1940,8,19.877,20.887,20.73,20.608,20.505
1940,9,19.763,21.003,20.739,20.611,20.505
1940,10,21.536,21.007,20.749,20.604,20.504
1940,11,21.529,21.024,20.756,20.599,20.502
1940,12,21.634,21.05,20.745,20.589,20.501
1941,1,21.14,21.075,20.753,20.591,20.499
1941,2,21.415,21.133,20.766,20.587,20.5
1941,3,21.03,21.135,20.744,20.588,20.499
1941,4,21.314,21.126,20.738,20.598,20.491
1941,5,21.247,21.082,20.747,20.599,20.492
1941,6,21.588,21.032,20.78,20.605,20.492
1941,7,20.824,20.966,20.797,20.608,20.49
1941,8,20.576,20.901,20.787,20.611,20.487
1941,9,19.785,20.907,20.798,20.616,20.49
1941,10,21.427,20.939,20.81,20.623,20.498
1941,11,21.005,20.93,20.814,20.624,20.495
1941,12,21.038,20.848,20.817,20.618,20.501
1942,1,20.347,20.848,20.837,20.634,20.497
1942,2,20.632,20.829,20.865,20.636,20.501
1942,3,21.097,20.845,20.865,20.643,20.501
1942,4,21.71,20.831,20.858,20.649,20.505
1942,5,21.136,20.974,20.864,20.645,20.507
1942,6,20.603,20.959,20.865,20.648,20.508
1942,7,20.818,20.995,20.849,20.648,20.505
1942,8,20.351,20.989,20.822,20.655,20.507
1942,9,19.976,20.888,20.818,20.657,20.507
1942,10,21.263,20.83,20.811,20.653,20.502
1942,11,22.725,20.758,20.796,20.659,20.499
1942,12,20.852,20.721,20.787,20.666,20.502
1943,1,20.783,20.697,20.788,20.655,20.506
1943,2,20.554,20.719,20.798,20.668,20.512
1943,3,19.881,20.658,20.81,20.678,20.516
1943,4,21.015,20.571,20.786,20.686,20.518
1943,5,20.279,20.408,20.777,20.694,20.518
1943,6,20.159,20.529,20.759,20.692,20.521
1943,7,20.523,20.622,20.745,20.694,20.521
1943,8,20.619,20.576,20.724,20.696,20.524
1943,9,19.243,20.657,20.699,20.692,20.527
1943,10,20.214,20.625,20.709,20.692,20.53
1943,11,20.777,20.633,20.703,20.693,20.539
1943,12,22.298,20.683,20.696,20.708,20.542
1944,1,21.898,20.742,20.695,20.7,20.552
1944,2,20.011,20.791,20.699,20.689,20.559
1944,3,20.843,20.852,20.711,20.693,20.57
1944,4,20.634,20.881,20.708,20.697,20.57
1944,5,20.379,20.932,20.692,20.703,20.574
1944,6,20.751,20.871,20.675,20.701,20.571
1944,7,21.232,20.74,20.692,20.704,20.569
1944,8,21.215,20.756,20.686,20.714,20.568
1944,9,19.972,20.639,20.669,20.717,20.571
1944,10,20.561,20.653,20.659,20.702,20.572
1944,11,21.391,20.633,20.645,20.693,20.578
1944,12,21.57,20.635,20.653,20.694,20.579
1945,1,20.325,20.577,20.644,20.679,20.588
1945,2,20.199,20.515,20.644,20.643,20.587
1945,3,19.433,20.562,20.641,20.641,20.589
1945,4,20.813,20.52,20.627,20.62,20.589
1945,5,20.131,20.489,20.618,20.609,20.594
1945,6,20.782,20.402,20.612,20.602,20.59
1945,7,20.538,20.402,20.589,20.603,20.591
1945,8,20.469,20.396,20.605,20.608,20.592
1945,9,20.526,20.407,20.617,20.612,20.594
1945,10,20.058,20.498,20.623,20.602,20.59
1945,11,21.019,20.559,20.631,20.591,20.587
1945,12,20.531,20.594,20.638,20.577,20.586
1946,1,20.319,20.611,20.635,20.575,20.585
1946,2,20.133,20.641,20.626,20.565,20.582
1946,3,19.558,20.639,20.639,20.557,20.595
1946,4,21.912,20.736,20.646,20.543,20.594
1946,5,20.863,20.656,20.639,20.536,20.589
1946,6,21.203,20.614,20.636,20.53,20.59
1946,7,20.738,20.703,20.602,20.526,20.595
1946,8,20.826,20.713,20.591,20.522,20.595
1946,9,20.505,20.754,20.587,20.538,20.6
1946,10,21.226,20.691,20.583,20.545,20.599
1946,11,20.056,20.643,20.592,20.544,20.599
1946,12,20.023,20.632,20.585,20.55,20.599
1947,1,21.387,20.592,20.57,20.548,20.604
1947,2,20.262,20.553,20.562,20.546,20.605
1947,3,20.049,20.494,20.57,20.543,20.61
1947,4,21.153,20.428,20.546,20.538,20.612
1947,5,20.282,20.605,20.523,20.533,20.61
1947,6,21.079,20.646,20.524,20.531,20.606
1947,7,20.253,20.476,20.509,20.525,20.607
1947,8,20.365,20.585,20.464,20.521,20.609
1947,9,19.793,20.631,20.464,20.521,20.612
1947,10,20.436,20.649,20.429,20.506,20.614
1947,11,22.173,20.687,20.423,20.483,20.617
1947,12,20.519,20.648,20.416,20.482,20.627
1948,1,19.353,20.655,20.418,20.484,20.631
1948,2,21.564,20.63,20.418,20.493,20.634
1948,3,20.6,20.651,20.414,20.501,20.641
1948,4,21.376,20.665,20.419,20.503,20.644
1948,5,20.738,20.516,20.405,20.506,20.65
1948,6,20.606,20.648,20.396,20.511,20.648
1948,7,20.335,20.691,20.404,20.512,20.652
1948,8,20.06,20.505,20.407,20.513,20.655
1948,9,20.049,20.507,20.415,20.522,20.655
1948,10,20.605,20.424,20.377,20.529,20.654
1948,11,20.385,20.439,20.37,20.538,20.654
1948,12,22.105,20.414,20.364,20.532,20.658
1949,1,19.865,20.416,20.356,20.528,20.657
1949,2,19.34,20.472,20.346,20.545,20.654
1949,3,20.623,20.506,20.365,20.551,20.653
1949,4,20.377,20.379,20.382,20.557,20.658
1949,5,20.919,20.348,20.395,20.56,20.665
1949,6,20.309,20.31,20.424,20.563,20.665
1949,7,20.355,20.274,20.403,20.557,20.669
1949,8,20.73,20.122,20.406,20.552,20.677
1949,9,20.454,20.021,20.417,20.554,20.686
1949,10,19.086,19.882,20.416,20.553,20.689
1949,11,20.014,19.785,20.421,20.563,20.685
1949,12,21.648,19.789,20.41,20.563,20.674
1950,1,19.433,19.815,20.406,20.576,20.676
1950,2,17.519,19.795,20.399,20.571,20.672
1950,3,19.413,19.78,20.402,20.584,20.673
1950,4,18.703,19.887,20.385,20.577,20.671
1950,5,19.759,19.9,20.348,20.581,20.667
1950,6,20.358,19.76,20.351,20.574,20.666
1950,7,20.664,19.878,20.38,20.577,20.667
1950,8,20.488,20.11,20.38,20.576,20.671
1950,9,20.277,20.163,20.384,20.578,20.673
1950,10,20.368,20.241,20.383,20.577,20.668
1950,11,20.167,20.295,20.38,20.575,20.666
1950,12,19.972,20.336,20.383,20.583,20.66
1951,1,20.849,20.303,20.389,20.579,20.663
1951,2,20.309,20.279,20.4,20.577,20.662
1951,3,20.038,20.396,20.404,20.601,20.663
1951,4,19.64,20.552,20.411,20.59,20.658
1951,5,20.417,20.609,20.437,20.578,20.656
1951,6,20.85,20.756,20.428,20.574,20.648
1951,7,20.265,20.698,20.453,20.583,20.647
1951,8,20.196,20.708,20.5,20.58,20.647
1951,9,21.689,20.763,20.515,20.583,20.653
1951,10,22.236,20.883,20.531,20.576,20.646
1951,11,20.849,20.898,20.529,20.574,20.646
1951,12,21.739,20.86,20.541,20.58,20.646
1952,1,20.15,20.841,20.544,20.575,20.644
1952,2,20.427,20.819,20.541,20.574,20.648
1952,3,20.696,20.677,20.537,20.577,20.647
1952,4,21.082,20.442,20.56,20.575,20.644
1952,5,20.602,20.368,20.603,20.576,20.641
1952,6,20.389,20.282,20.602,20.565,20.638
1952,7,20.032,20.361,20.642,20.565,20.638
1952,8,19.939,20.454,20.677,20.563,20.64
1952,9,19.986,20.468,20.703,20.567,20.641
1952,10,19.411,20.487,20.726,20.576,20.633
1952,11,19.963,20.482,20.739,20.575,20.624
1952,12,20.701,20.513,20.733,20.589,20.622
1953,1,21.106,20.57,20.736,20.607,20.618
1953,2,21.544,20.637,20.735,20.6,20.624
1953,3,20.859,20.661,20.742,20.604,20.628
1953,4,21.318,20.798,20.734,20.601,20.629
1953,5,20.535,20.96,20.746,20.606,20.627
1953,6,20.764,21.031,20.77,20.604,20.626
1953,7,20.717,21.052,20.753,20.609,20.627
1953,8,20.742,21.103,20.747,20.614,20.629
1953,9,20.271,21.161,20.787,20.618,20.633
1953,10,21.052,21.162,20.803,20.616,20.638
1953,11,21.911,21.182,20.786,20.615,20.644
1953,12,21.559,21.208,20.784,20.609,20.634
1954,1,21.355,21.193,20.809,20.615,20.623
1954,2,22.154,21.175,20.814,20.62,20.624
1954,3,21.56,21.17,20.801,20.614,20.623
1954,4,21.323,21.122,20.77,20.618,20.622
1954,5,20.782,21.181,20.752,20.626,20.621
1954,6,21.072,21.183,20.736,20.629,20.621
1954,7,20.531,21.223,20.747,20.633,20.622
1954,8,20.528,21.01,20.741,20.64,20.622
1954,9,20.219,20.961,20.738,20.654,20.624
1954,10,20.469,20.857,20.734,20.676,20.618
1954,11,22.617,20.836,20.731,20.677,20.608
1954,12,21.586,20.747,20.72,20.653,20.596
1955,1,21.837,20.772,20.724,20.672,20.6
1955,2,19.601,20.764,20.726,20.701,20.603
1955,3,20.969,20.805,20.731,20.705,20.606
1955,4,20.073,20.757,20.767,20.721,20.599
1955,5,20.532,20.612,20.802,20.725,20.6
1955,6,20.007,20.597,20.827,20.73,20.598
1955,7,20.829,20.432,20.834,20.731,20.597
1955,8,20.432,20.457,20.821,20.733,20.598
1955,9,20.709,20.584,20.825,20.734,20.6
1955,10,19.894,20.625,20.819,20.733,20.605
1955,11,20.877,20.53,20.832,20.741,20.606
1955,12,21.406,20.59,20.826,20.743,20.602
1956,1,19.85,20.67,20.829,20.751,20.604
1956,2,19.911,20.672,20.827,20.759,20.611
1956,3,22.49,20.692,20.833,20.769,20.61
1956,4,20.566,20.73,20.821,20.774,20.603
1956,5,19.395,20.642,20.793,20.775,20.601
1956,6,20.72,20.588,20.79,20.766,20.598
1956,7,21.795,20.666,20.778,20.768,20.598
1956,8,20.456,20.682,20.74,20.772,20.598
1956,9,20.941,20.514,20.712,20.767,20.601
1956,10,20.349,20.539,20.706,20.748,20.606
1956,11,19.819,20.624,20.724,20.747,20.604
1956,12,20.768,20.542,20.717,20.742,20.603
1957,1,20.788,20.416,20.722,20.741,20.598
1957,2,20.102,20.384,20.739,20.75,20.6
1957,3,20.465,20.329,20.77,20.752,20.603
1957,4,20.874,20.428,20.791,20.751,20.598
1957,5,20.411,20.613,20.75,20.749,20.595
1957,6,19.736,20.735,20.704,20.745,20.589
1957,7,20.289,20.797,20.702,20.751,20.593
1957,8,20.061,20.852,20.725,20.759,20.594
1957,9,20.283,20.902,20.706,20.76,20.597
1957,10,21.536,20.912,20.717,20.76,20.6
1957,11,22.047,20.985,20.71,20.764,20.602
1957,12,22.222,21.042,20.727,20.761,20.598
1958,1,21.539,21.092,20.726,20.751,20.599
1958,2,20.755,21.142,20.732,20.756,20.592
1958,3,21.071,21.167,20.726,20.755,20.59
1958,4,20.996,21.068,20.732,20.754,20.584
1958,5,21.286,20.919,20.736,20.748,20.582
1958,6,20.412,20.847,20.717,20.742,20.579
1958,7,20.899,20.771,20.748,20.742,20.577
1958,8,20.655,20.698,20.771,20.746,20.575
1958,9,20.579,20.598,20.75,20.744,20.577
1958,10,20.351,20.596,20.744,20.747,20.577
1958,11,20.261,20.642,20.765,20.749,20.58
1958,12,21.359,20.664,20.747,20.736,20.577
1959,1,20.623,20.66,20.727,20.718,20.59
1959,2,19.889,20.735,20.73,20.703,20.594
1959,3,19.87,20.859,20.734,20.694,20.603
1959,4,20.97,20.975,20.726,20.687,20.607
1959,5,21.84,20.965,20.742,20.682,20.607
1959,6,20.674,20.755,20.748,20.68,20.607
1959,7,20.847,20.847,20.735,20.688,20.608
1959,8,21.552,20.935,20.759,20.693,20.609
1959,9,22.072,20.932,20.767,20.695,20.609
1959,10,21.743,20.912,20.768,20.683,20.618
1959,11,20.14,20.77,20.767,20.653,20.62
1959,12,18.846,20.797,20.77,20.629,20.618
1960,1,21.717,20.791,20.779,20.625,20.625
1960,2,20.946,20.728,20.791,20.636,20.641
1960,3,19.836,20.583,20.788,20.628,20.646
1960,4,20.732,20.462,20.754,20.62,20.657
1960,5,20.137,20.54,20.727,20.619,20.664
1960,6,20.996,20.659,20.696,20.622,20.666
1960,7,20.777,20.659,20.668,20.617,20.668
1960,8,20.79,20.687,20.691,20.62,20.672
1960,9,20.332,20.805,20.686,20.622,20.674
1960,10,20.3,20.762,20.689,20.633,20.676
1960,11,21.069,20.802,20.665,20.637,20.674
1960,12,20.272,20.693,20.658,20.622,20.673
1961,1,21.722,20.675,20.655,20.63,20.67
1961,2,21.277,20.662,20.664,20.645,20.669
1961,3,21.255,20.731,20.656,20.619,20.668
1961,4,20.212,20.696,20.673,20.615,20.675
1961,5,20.625,20.675,20.705,20.624,20.68
1961,6,19.681,20.743,20.682,20.622,20.683
1961,7,20.565,20.603,20.658,20.614,20.684
1961,8,20.634,20.622,20.666,20.617,20.685
1961,9,21.157,20.596,20.677,20.619,20.679
1961,10,19.885,20.657,20.669,20.636,20.665
1961,11,20.819,20.633,20.641,20.634,20.663
1961,12,21.083,20.655,20.642,20.625,20.657
1962,1,20.044,20.674,20.653,20.62,20.659
1962,2,21.502,20.69,20.647,20.626,20.65
1962,3,20.944,20.602,20.62,20.628,20.65
1962,4,20.939,20.569,20.575,20.62,20.647
1962,5,20.342,20.538,20.557,20.614,20.642
1962,6,19.951,20.474,20.553,20.614,20.646
1962,7,20.792,20.46,20.547,20.62,20.649
1962,8,20.818,20.512,20.546,20.626,20.649
1962,9,20.105,20.5,20.551,20.628,20.651
1962,10,19.485,20.517,20.524,20.624,20.655
1962,11,20.451,20.476,20.527,20.629,20.66
1962,12,20.317,20.48,20.518,20.607,20.656
1963,1,19.878,20.477,20.509,20.59,20.644
1963,2,22.123,20.507,20.509,20.583,20.643
1963,3,20.795,20.506,20.518,20.576,20.642
1963,4,21.147,20.665,20.534,20.567,20.64
1963,5,19.848,20.805,20.538,20.557,20.644
1963,6,20.001,20.78,20.528,20.554,20.644
1963,7,20.758,20.719,20.511,20.545,20.643
1963,8,21.174,20.574,20.519,20.537,20.644
1963,9,20.098,20.551,20.488,20.536,20.647
1963,10,21.392,20.496,20.486,20.539,20.642
1963,11,22.125,20.523,20.483,20.545,20.629
1963,12,20.013,20.587,20.497,20.546,20.62
1964,1,19.155,20.646,20.501,20.565,20.618
1964,2,20.375,20.647,20.505,20.568,20.608
1964,3,20.524,20.68,20.505,20.592,20.607
1964,4,20.487,20.484,20.546,20.595,20.604
1964,5,20.168,20.225,20.525,20.588,20.603
1964,6,20.778,20.111,20.503,20.586,20.601
1964,7,21.464,20.293,20.505,20.583,20.597
1964,8,21.179,20.338,20.493,20.578,20.598
1964,9,20.495,20.303,20.489,20.565,20.599
1964,10,19.039,20.187,20.473,20.561,20.595
1964,11,19.028,20.202,20.461,20.564,20.583
1964,12,18.635,20.174,20.457,20.583,20.581
1965,1,21.338,20.071,20.462,20.578,20.577
1965,2,20.916,20.038,20.462,20.581,20.581
1965,3,20.113,20.071,20.468,20.588,20.575
1965,4,19.091,20.254,20.495,20.593,20.577
1965,5,20.353,20.444,20.531,20.604,20.579
1965,6,20.437,20.531,20.519,20.602,20.583
1965,7,20.23,20.481,20.513,20.606,20.581
1965,8,20.785,20.551,20.474,20.611,20.583
1965,9,20.883,20.492,20.465,20.614,20.585
1965,10,21.244,20.571,20.445,20.618,20.582
1965,11,21.308,20.58,20.45,20.606,20.576
1965,12,19.676,20.59,20.45,20.604,20.573
1966,1,20.741,20.637,20.434,20.589,20.577
1966,2,21.757,20.643,20.41,20.579,20.581
1966,3,19.397,20.665,20.415,20.568,20.569
1966,4,20.042,20.756,20.404,20.576,20.569
1966,5,20.458,20.614,20.386,20.584,20.577
1966,6,20.56,20.62,20.409,20.601,20.576
1966,7,20.79,20.572,20.472,20.601,20.571
1966,8,20.855,20.489,20.47,20.598,20.572
1966,9,21.148,20.6,20.507,20.59,20.573
1966,10,22.339,20.593,20.521,20.582,20.581
1966,11,19.598,20.525,20.535,20.578,20.583
1966,12,19.748,20.455,20.529,20.573,20.586
1967,1,20.168,20.481,20.513,20.577,20.583
1967,2,20.768,20.474,20.51,20.55,20.587
1967,3,20.723,20.418,20.509,20.547,20.597
1967,4,19.957,20.314,20.547,20.542,20.599
1967,5,19.645,20.566,20.57,20.535,20.608
1967,6,19.723,20.555,20.614,20.546,20.62
1967,7,21.094,20.498,20.609,20.546,20.624
1967,8,20.771,20.42,20.615,20.54,20.629
1967,9,20.478,20.381,20.626,20.542,20.633
1967,10,21.101,20.378,20.663,20.549,20.637
1967,11,22.619,20.421,20.68,20.555,20.635
1967,12,19.612,20.443,20.687,20.551,20.636
1968,1,19.481,20.336,20.702,20.537,20.635
1968,2,19.832,20.247,20.714,20.53,20.633
1968,3,20.256,20.243,20.711,20.529,20.626
1968,4,19.922,20.21,20.702,20.527,20.626
1968,5,20.162,20.083,20.675,20.54,20.62
1968,6,19.991,20.23,20.679,20.547,20.621
1968,7,19.802,20.517,20.667,20.543,20.624
1968,8,19.711,20.552,20.639,20.541,20.626
1968,9,20.431,20.761,20.647,20.549,20.625
1968,10,20.697,20.876,20.667,20.538,20.625
1968,11,21.095,20.945,20.686,20.51,20.632
1968,12,21.376,20.982,20.705,20.504,20.633
